10/3/2019,8:10:00, NAN, NAN,302.50,19,25.31
10/3/2019,8:15:00, NAN, NAN,301.67,19,24.94
10/3/2019,8:20:00, NAN, NAN,464.17,19,24.88
10/3/2019,8:25:00, NAN, NAN,426.67,19,24.88
10/3/2019,8:30:00, NAN, NAN,922.50,19,24.88
10/3/2019,8:35:00, NAN, NAN,340.83,19,24.88
10/3/2019,8:40:00, NAN, NAN,566.67,20,24.88
10/3/2019,8:45:00, NAN, NAN,450.83,20,24.94
10/3/2019,8:50:00, NAN, NAN,598.33,20,24.94
10/3/2019,8:55:00, NAN, NAN,1421.67,20,24.94
10/3/2019,9:00:00, NAN, NAN,394.17,20,24.94
10/3/2019,9:05:00, NAN, NAN,282.50,20,24.94
10/3/2019,9:10:00, NAN, NAN,408.33,20,25.00
10/3/2019,9:15:00, NAN, NAN,743.33,20,25.00
10/3/2019,9:20:00, NAN, NAN,694.17,20,25.00
10/3/2019,9:25:00, NAN, NAN,497.50,20,25.06
10/3/2019,9:30:00, NAN, NAN,595.00,20,25.06
10/3/2019,9:35:00, NAN, NAN,565.83,19,25.06
10/3/2019,9:40:00, NAN, NAN,530.00,19,25.06
10/3/2019,9:45:00, NAN, NAN,392.50,19,25.13
10/3/2019,9:50:00, NAN, NAN,400.83,19,25.13
10/3/2019,9:55:00, NAN, NAN,367.50,19,25.13
10/3/2019,10:00:00, NAN, NAN,366.67,19,25.19
10/3/2019,10:05:00, NAN, NAN,388.33,19,25.13
10/3/2019,10:10:00, NAN, NAN,446.67,19,25.19
10/3/2019,10:15:00,64.70,30.80,384.17,19,25.19
10/3/2019,10:20:00,71.20,30.80,433.33,19,25.19
10/3/2019,10:25:00,65.80,30.70,551.67,19,25.19
10/3/2019,10:30:00,67.60,30.70,1237.50,19,25.19
10/3/2019,10:40:00,64.70,31.00,1097.50,18,25.25
10/3/2019,10:45:00,68.10,31.50,796.67,18,25.25
10/3/2019,10:50:00,62.20,31.70,930.00,18,25.31
10/3/2019,10:55:00,62.90,32.20,15681.67,18,25.31
10/3/2019,11:00:00,62.80,32.20,40756.66,18,25.31
10/3/2019,11:05:00,63.50,33.50,1808.33,18,25.38
10/3/2019,11:10:00,56.00,33.60,4167.50,18,25.38
10/3/2019,11:15:00,60.10,33.10,4135.83,18,25.44
10/3/2019,11:20:00,60.50,33.20,550.83,18,25.50
10/3/2019,11:25:00,65.00,32.80,538.33,18,25.50
10/3/2019,11:30:00,60.70,32.70,981.67,18,25.50
10/3/2019,11:35:00,62.70,32.50,489.17,18,25.50
