10/3/2019,7:50:00,72.90,28.10,1051.67,0,28.13
10/3/2019,7:55:00,70.80,30.20,548.33,0,29.50
10/3/2019,8:00:00,71.20,30.70,530.00,0,30.38
10/3/2019,8:05:00,68.90,29.30,957.50,0,29.31
10/3/2019,8:10:00,49.70,38.00,7048.33,0,35.81
10/3/2019,8:15:00,57.80,35.20,620.00,6,26.19
10/3/2019,8:20:00,66.30,32.40,759.17,8,25.38
10/3/2019,8:25:00,67.80,31.00,814.17,8,25.31
10/3/2019,8:30:00,70.50,30.60,922.50,8,25.25
10/3/2019,8:35:00,70.00,30.50,932.50,8,25.25
10/3/2019,8:40:00,69.60,30.60,955.83,8,25.25
10/3/2019,8:45:00,71.90,30.60,1716.67,8,25.25
10/3/2019,8:50:00,71.20,30.70,2470.00,8,25.31
10/3/2019,8:55:00,72.00,31.00,2506.67,8,25.31
10/3/2019,9:00:00,67.30,31.30,2241.67,8,25.38
10/3/2019,9:05:00,66.50,30.90,1470.83,8,25.38
10/3/2019,9:10:00,71.40,30.60,1995.00,8,25.38
10/3/2019,9:15:00,65.80,30.80,2500.83,7,25.44
10/3/2019,9:20:00,67.10,31.60,3324.17,7,25.50
10/3/2019,9:25:00,68.20,32.60,8596.67,7,25.50
10/3/2019,9:30:00,63.00,33.60,10106.67,7,25.50
10/3/2019,9:35:00,59.40,34.10,9625.83,7,25.56
10/3/2019,9:40:00,61.10,34.60,11675.00,7,25.56
10/3/2019,9:45:00,53.80,34.90,54612.50,7,25.63
10/3/2019,9:50:00,54.50,36.60,34203.33,7,25.63
10/3/2019,9:55:00,47.00,39.10,25366.67,7,25.69
10/3/2019,10:00:00,46.60,41.40,6108.33,7,25.75
10/3/2019,10:05:00,42.40,42.40,15059.17,7,25.81
10/3/2019,10:10:00,40.40,44.30,8275.00,6,25.88
10/3/2019,10:15:00,37.20,45.30,11473.33,6,25.94
10/3/2019,10:20:00,41.00,46.30,4611.67,6,26.00
10/3/2019,10:25:00,38.50,46.20,47610.00,6,26.06
10/3/2019,10:30:00,40.10,46.80,24001.67,6,26.13
10/3/2019,10:35:00,38.10,46.70,11309.17,5,26.19
10/3/2019,10:40:00,36.40,44.70,34274.16,5,26.31
10/3/2019,10:45:00,38.00,44.10,19574.17,5,26.38
10/3/2019,10:50:00,36.40,43.50,54612.50,5,26.38
10/3/2019,10:55:00,41.00,43.10,4659.17,5,26.38
10/3/2019,11:00:00,44.00,42.70,2649.17,5,26.44
10/3/2019,11:05:00,42.40,41.90,4090.00,5,26.44
10/3/2019,11:10:00,41.60,41.10,36509.16,5,26.50
10/3/2019,11:15:00,47.10,40.30,10865.00,5,26.50
10/3/2019,11:20:00,46.80,39.60,2164.17,5,26.50
10/3/2019,11:25:00,43.30,38.80,36599.16,5,26.50
