10/3/2019,8:15:00,62.00,33.80,1592.50,7,25.06
10/3/2019,8:20:00,63.20,34.30,1633.33,7,25.00
10/3/2019,8:25:00,61.70,33.30,1548.33,7,25.00
10/3/2019,8:30:00,65.30,32.80,24763.33,7,25.00
10/3/2019,8:35:00,64.00,33.10,45491.66,7,25.00
10/3/2019,8:40:00,53.90,38.80,24154.17,7,25.00
10/3/2019,8:45:00,48.30,39.40,14927.50,8,25.00
10/3/2019,8:50:00,49.20,39.10,5420.83,8,25.06
10/3/2019,8:55:00,49.20,39.50,4449.17,8,25.06
10/3/2019,9:00:00,44.80,39.90,4063.33,8,25.06
10/3/2019,9:05:00,48.40,36.70,1348.33,8,25.06
10/3/2019,9:10:00,58.70,33.80,1999.17,9,25.06
10/3/2019,9:15:00,58.20,33.60,30837.50,9,25.06
10/3/2019,9:20:00,60.20,33.80,54612.50,9,25.13
10/3/2019,9:25:00,56.90,36.20,11972.50,9,25.19
10/3/2019,9:30:00,48.00,40.90,29620.83,9,25.25
10/3/2019,9:35:00,47.60,39.10,4030.00,9,25.25
10/3/2019,9:40:00,54.30,37.00,4153.33,9,25.31
10/3/2019,9:45:00,50.90,36.50,2512.50,9,25.31
10/3/2019,9:50:00,54.40,36.10,2626.67,9,25.31
10/3/2019,9:55:00,52.90,35.50,3245.00,9,25.38
10/3/2019,10:00:00,52.10,35.40,1337.50,9,25.38
10/3/2019,10:05:00,56.60,34.30,1770.83,9,25.38
10/3/2019,10:10:00,59.70,34.30,1231.67,9,25.44
10/3/2019,10:15:00,56.30,34.00,1310.83,9,25.44
10/3/2019,10:20:00,62.60,34.00,1325.00,9,25.44
10/3/2019,10:25:00,59.10,34.00,1236.67,9,25.44
10/3/2019,10:30:00,62.20,33.90,1501.67,9,25.50
10/3/2019,10:35:00,61.70,33.90,1329.17,10,25.50
10/3/2019,10:40:00,58.30,33.70,1396.67,10,25.50
10/3/2019,10:45:00,61.40,33.90,1439.17,10,25.50
10/3/2019,10:50:00,59.70,34.00,1505.00,10,25.56
10/3/2019,10:55:00,61.70,34.30,1771.67,10,25.56
10/3/2019,11:00:00,60.50,34.70,1692.50,10,25.56
10/3/2019,11:05:00,58.40,34.80,1706.67,10,25.56
10/3/2019,11:10:00,58.30,35.00,1971.67,10,25.63
10/3/2019,11:15:00,56.70,35.10,2213.33,10,25.63
10/3/2019,11:20:00,59.00,35.50,1862.50,10,25.63
10/3/2019,11:25:00,55.10,35.70,1717.50,10,25.63
10/3/2019,11:30:00,58.10,36.00,1853.33,10,25.63
10/3/2019,11:35:00,55.90,36.20,1713.33,11,25.63
10/3/2019,11:40:00,51.90,36.70,1837.50,11,25.69
10/3/2019,11:45:00,52.70,37.20,1989.17,11,25.69
